"","TIM_DAY","ITE_AUCTION_START_DATETIME","ITE_AUCTION_STOP_DATETIME","DEALER_TYPE_GROUP_DESC","OPERATION","TOTAL_AREA","COVERED_AREA","BEDROOMS","ROOMS","ITE_ITEM_ID","PROPERTY_TYPE","SIT_CURRENCY_ID","ITE_CURRENT_PRICE","PRECIO_LOCAL","ID Final","mes","tc_prom","geometry","dummy_dolar","precio_pesos","precio_dolares","pesosm2tot","dolaresm2tot","pesosm2_cub","dolaresm2_cub","fid","cod_ent","cod_loc","nombre","zona_venta","zona_alq","digitos_iguales","digitos_iguales_pesos","digitos_iguales_m2tot","borrar","ID FINAL","ID","desarrollo prioritario","zonas","Ambientes","Item ID"
"64","2024-07-09T00:00:00Z","2024-06-14T21:07:06Z","2024-09-12T00:00:00Z","Inmobiliaria","Alquiler","38","38","1","2",NA,"Departamento","ARG","235000","235000","1795565599","2024-07","1351.65","c(-58.5658881, -34.6070075)","FALSE","235000","173.86","6184.21","4.58","6184.21","4.58","18","01","06840010","Caseros",NA,NA,"FALSE","FALSE","FALSE","FALSE",NA,NA,"DP","Caseros","2 ambientes",NA
"65","2023-12-31T00:00:00Z","2023-12-05T08:33:27Z","2024-01-04T00:00:00Z","Fsbo","Alquiler","110","80","2",NA,NA,"Casa","ARG","330000","330000","1796131679","2023-12","965.59","c(-58.5835882, -34.5894623)","FALSE","330000","341.76","3000","3.11","4125","4.27","20","08","06840010","Martín Coronado","Martín Coronado","Centro","FALSE","FALSE","FALSE","FALSE",NA,NA,NA,NA,NA,NA
"66","2024-01-02T00:00:00Z","2023-12-05T00:00:00Z","2024-01-04T00:00:00Z","Fsbo","Alquiler","110","80","2",NA,NA,"Casa","ARG","330000","330000","1796131679","2024-01","1153.54","c(-58.5835882, -34.5894623)","FALSE","330000","286.08","3000","2.6","4125","3.58","20","08","06840010","Martín Coronado","Martín Coronado","Centro","FALSE","FALSE","FALSE","FALSE",NA,NA,NA,NA,NA,NA
"67","2023-12-31T00:00:00Z","2023-12-12T12:16:01Z","2024-01-11T00:00:14Z","Fsbo","Alquiler","45","40","1","2",NA,"Departamento","ARG","180000","180000","1797546863","2023-12","965.59","c(-58.564372, -34.6167537)","FALSE","180000","186.41","4000","4.14","4500","4.66","18","01","06840010","Caseros","Caseros","Caseros","FALSE","FALSE","FALSE","FALSE",NA,NA,NA,NA,NA,NA
"68","2024-01-09T00:00:00Z","2023-12-12T00:00:00Z","2024-01-11T00:00:00Z","Fsbo","Alquiler","45","40","1","2",NA,"Departamento","ARG","190000","190000","1797546863","2024-01","1153.54","c(-58.564372, -34.6167537)","FALSE","190000","164.71","4222.22","3.66","4750","4.12","18","01","06840010","Caseros","Caseros","Caseros","FALSE","FALSE","FALSE","FALSE",NA,NA,NA,NA,NA,NA
"69","2023-12-31T00:00:00Z","2023-12-14T10:01:23Z","2024-03-13T00:00:00Z","Inmobiliaria","Alquiler","60","60","1","2",NA,"Departamento","ARG","250000","250000","1797839743","2023-12","965.59","c(-58.5639385, -34.6068805)","FALSE","250000","258.91","4166.67","4.32","4166.67","4.32","18","01","06840010","Caseros","Caseros","Caseros","FALSE","FALSE","FALSE","FALSE",NA,NA,"DP",NA,NA,NA
"70","2024-01-31T00:00:00Z","2023-12-14T00:00:00Z","2024-03-13T00:00:00Z","Inmobiliaria","Alquiler","60","60","1","2",NA,"Departamento","ARG","250000","250000","1797839743","2024-01","1153.54","c(-58.5639385, -34.6068805)","FALSE","250000","216.72","4166.67","3.61","4166.67","3.61","18","01","06840010","Caseros","Caseros","Caseros","FALSE","FALSE","FALSE","FALSE",NA,NA,"DP",NA,NA,NA
"71","2024-02-29T00:00:00Z","2023-12-14T10:01:23.262000","2024-03-13T00:00:00","Inmobiliaria","Alquiler","60","60","1","2",NA,"Departamento","ARG","250000","250000","1797839743","2024-02","1128.8","c(-58.5639385, -34.6068805)","FALSE","250000","221.47","4166.67","3.69","4166.67","3.69","18","01","06840010","Caseros","Caseros","Caseros","FALSE","FALSE","FALSE","FALSE",NA,NA,"DP",NA,NA,NA
"72","2024-03-11T00:00:00Z","2023-12-14 10:01:23","2024-03-13 0:00:00","Inmobiliaria","Alquiler","60","60","1","2",NA,"Departamento","ARG","230000","230000","1797839743","2024-03","1019.49","c(-58.5639385, -34.6068805)","FALSE","230000","225.6","3833.33","3.76","3833.33","3.76","18","1","6840010","Caseros","Caseros","Caseros","FALSE","FALSE","FALSE","FALSE",NA,NA,"DP",NA,NA,NA
"73","2023-12-31T00:00:00Z","2023-12-14T10:13:14Z","2024-01-13T00:00:00Z","Fsbo","Alquiler","45","45","1","2",NA,"Departamento","ARG","210000","210000","1797893155","2023-12","965.59","c(-58.5598015, -34.6229045)","FALSE","210000","217.48","4666.67","4.83","4666.67","4.83","18","01","06840010","Caseros","Caseros","Caseros","FALSE","FALSE","FALSE","FALSE",NA,NA,NA,NA,NA,NA
"74","2024-01-06T00:00:00Z","2023-12-14T00:00:00Z","2024-01-13T00:00:00Z","Fsbo","Alquiler","45","45","1","2",NA,"Departamento","ARG","210000","210000","1797893155","2024-01","1153.54","c(-58.5598015, -34.6229045)","FALSE","210000","182.05","4666.67","4.05","4666.67","4.05","18","01","06840010","Caseros","Caseros","Caseros","FALSE","FALSE","FALSE","FALSE",NA,NA,NA,NA,NA,NA
"75","2024-07-01T00:00:00Z","2024-06-25T12:30:26Z","2024-09-23T00:00:00Z","Inmobiliaria","Alquiler","40","40","1","1",NA,"Departamento","ARG","190000","190000","1797893155","2024-07","1351.65","c(-58.5326466, -34.6455045)","FALSE","190000","140.57","4750","3.51","4750","3.51","30","04","06840010","Ciudadela",NA,NA,"FALSE","FALSE","FALSE","FALSE",NA,NA,NA,"Sur","1 ambiente",NA
"76","2023-12-31T00:00:00Z","2023-12-17T10:12:05Z","2024-01-16T00:00:00Z","Fsbo","Alquiler","70","65","1","3",NA,"Departamento","ARG","180000","180000","1798399787","2023-12","965.59","c(-58.5734003, -34.6118671)","FALSE","180000","186.41","2571.43","2.66","2769.23","2.87","18","01","06840010","Caseros","Caseros","Caseros","FALSE","FALSE","FALSE","FALSE",NA,NA,NA,NA,NA,NA
"77","2024-01-15T00:00:00Z","2023-12-17T00:00:00Z","2024-01-16T00:00:00Z","Fsbo","Alquiler","70","65","1","3",NA,"Departamento","ARG","180000","180000","1798399787","2024-01","1153.54","c(-58.5734003, -34.6118671)","FALSE","180000","156.04","2571.43","2.23","2769.23","2.4","18","01","06840010","Caseros","Caseros","Caseros","FALSE","FALSE","FALSE","FALSE",NA,NA,NA,NA,NA,NA
"78","2024-07-14T00:00:00Z","2024-06-19T16:00:04Z","2025-03-17T06:20:47Z","Inmobiliaria","Alquiler","41","39","1","2",NA,"Departamento","ARG","290000","290000","1798399787","2024-07","1351.65","c(-58.5311126, -34.60269)","FALSE","290000","214.55","7073.17","5.23","7435.9","5.5","29","12","06840010","Sáenz Peña",NA,NA,"FALSE","FALSE","FALSE","FALSE",NA,NA,"DP","Este","2 ambientes",NA
"79","2023-12-31T00:00:00Z","2023-12-18T17:06:10Z","2024-03-17T00:00:00Z","Inmobiliaria","Alquiler","35","35","1","2",NA,"Departamento","ARG","190000","190000","1798547383","2023-12","965.59","c(-58.5633836, -34.5975999)","FALSE","190000","196.77","5428.57","5.62","5428.57","5.62","18","01","06840010","Caseros","Caseros","Caseros","FALSE","FALSE","FALSE","FALSE",NA,NA,NA,NA,NA,NA
"80","2024-01-03T00:00:00Z","2023-12-18T00:00:00Z","2024-03-17T00:00:00Z","Inmobiliaria","Alquiler","35","35","1","2",NA,"Departamento","ARG","190000","190000","1798547383","2024-01","1153.54","c(-58.5633836, -34.5975999)","FALSE","190000","164.71","5428.57","4.71","5428.57","4.71","18","01","06840010","Caseros","Caseros","Caseros","FALSE","FALSE","FALSE","FALSE",NA,NA,NA,NA,NA,NA
"81","2024-07-17T00:00:00Z","2024-05-21T17:21:35Z","2024-08-19T00:00:00Z","Inmobiliaria","Alquiler","32","32","0","0",NA,"Departamento","ARG","200000","200000","1798547383","2024-07","1351.65","c(-58.5669518, -34.5994568)","FALSE","200000","147.97","6250","4.62","6250","4.62","18","01","06840010","Caseros",NA,NA,"FALSE","FALSE","FALSE","FALSE",NA,NA,"DP","Caseros","1 ambiente",NA
"82","2023-12-31T00:00:00Z","2023-12-18T17:36:25Z","2024-01-17T00:00:00Z","Fsbo","Alquiler","40","40","1","2",NA,"Departamento","ARG","200000","200000","1798692287","2023-12","965.59","c(-58.5419294, -34.6370859)","FALSE","200000","207.13","5000","5.18","5000","5.18","30","04","06840010","Ciudadela","Ciudadela","Sur","FALSE","FALSE","FALSE","FALSE",NA,NA,NA,NA,NA,NA
"83","2024-01-14T00:00:00Z","2023-12-18T00:00:00Z","2024-01-17T00:00:00Z","Fsbo","Alquiler","40","40","1","2",NA,"Departamento","ARG","200000","200000","1798692287","2024-01","1153.54","c(-58.5419294, -34.6370859)","FALSE","200000","173.38","5000","4.33","5000","4.33","30","04","06840010","Ciudadela","Ciudadela","Sur","FALSE","FALSE","FALSE","FALSE",NA,NA,NA,NA,NA,NA
"84","2024-07-30T00:00:00Z","2024-06-26T13:29:48Z","2024-09-24T00:00:00Z","Inmobiliaria","Alquiler","32","28","0","1",NA,"Departamento","ARG","220000","220000","1798692287","2024-07","1351.65","c(-58.5628413, -34.6095373)","FALSE","220000","162.76","6875","5.09","7857.14","5.81","18","01","06840010","Caseros",NA,NA,"FALSE","FALSE","FALSE","FALSE",NA,NA,"DP","Caseros","1 ambiente",NA
"85","2023-12-31T00:00:00Z","2023-12-18T17:26:41Z","2024-03-17T00:00:00Z","Inmobiliaria","Alquiler","140","90","2","3",NA,"Casa","ARG","450000","450000","1798769375","2023-12","965.59","c(-58.5964054, -34.590221)","FALSE","450000","466.04","3214.29","3.33","5000","5.18","19","03","06840010","Ciudad Jardín Lomas del Palomar","Ciudad Jardín Lomas del Palomar","Centro","FALSE","FALSE","FALSE","FALSE",NA,NA,NA,NA,NA,NA
"86","2024-01-28T00:00:00Z","2023-12-18T00:00:00Z","2024-03-17T00:00:00Z","Inmobiliaria","Alquiler","140","90","2","3",NA,"Casa","ARG","450000","450000","1798769375","2024-01","1153.54","c(-58.5964054, -34.590221)","FALSE","450000","390.1","3214.29","2.79","5000","4.33","19","03","06840010","Ciudad Jardín Lomas del Palomar","Ciudad Jardín Lomas del Palomar","Centro","FALSE","FALSE","FALSE","FALSE",NA,NA,NA,NA,NA,NA
"87","2024-07-30T00:00:00Z","2024-07-29T17:59:22Z","2024-10-27T00:00:00Z","Inmobiliaria","Alquiler","40","37","1","1",NA,"Departamento","ARG","250000","250000","1798769375","2024-07","1351.65","c(-58.5328685, -34.6000852)","FALSE","250000","184.96","6250","4.62","6756.76","5","29","12","06840010","Sáenz Peña",NA,NA,"FALSE","FALSE","FALSE","FALSE",NA,NA,NA,"Este","1 ambiente",NA
"88","2023-12-31T00:00:00Z","2023-12-19T14:14:47Z","2024-03-18T00:00:00Z","Inmobiliaria","Alquiler","45","40","1","2",NA,"Departamento","ARG","190000","190000","1798834159","2023-12","965.59","c(-58.5685387, -34.6061707)","FALSE","190000","196.77","4222.22","4.37","4750","4.92","18","01","06840010","Caseros","Caseros","Caseros","FALSE","FALSE","FALSE","FALSE",NA,NA,"DP",NA,NA,NA
"89","2024-01-14T00:00:00Z","2023-12-19T00:00:00Z","2024-03-18T00:00:00Z","Inmobiliaria","Alquiler","45","40","1","2",NA,"Departamento","ARG","180000","180000","1798834159","2024-01","1153.54","c(-58.5685387, -34.6061707)","FALSE","180000","156.04","4000","3.47","4500","3.9","18","01","06840010","Caseros","Caseros","Caseros","FALSE","FALSE","FALSE","FALSE",NA,NA,"DP",NA,NA,NA
"90","2024-07-15T00:00:00Z","2024-06-19T13:19:53Z","2024-09-17T00:00:00Z","Inmobiliaria","Alquiler","35","32","1","2",NA,"Departamento","ARG","260000","260000","1798834159","2024-07","1351.65","c(-58.5672166, -34.6068273)","FALSE","260000","192.36","7428.57","5.5","8125","6.01","18","01","06840010","Caseros",NA,NA,"FALSE","FALSE","FALSE","FALSE",NA,NA,"DP","Caseros","2 ambientes",NA
"91","2023-12-31T00:00:00Z","2023-12-20T10:13:10Z","2024-03-19T00:00:00Z","Inmobiliaria","Alquiler","37","34","1","2",NA,"Departamento","ARG","220000","220000","1799236259","2023-12","965.59","c(-58.5625783, -34.6090598)","FALSE","220000","227.84","5945.95","6.16","6470.59","6.7","18","01","06840010","Caseros","Caseros","Caseros","FALSE","FALSE","FALSE","FALSE",NA,NA,"DP",NA,NA,NA
"92","2024-01-11T00:00:00Z","2023-12-20T00:00:00Z","2024-03-19T00:00:00Z","Inmobiliaria","Alquiler","37","34","1","2",NA,"Departamento","ARG","220000","220000","1799236259","2024-01","1153.54","c(-58.5625783, -34.6090598)","FALSE","220000","190.72","5945.95","5.15","6470.59","5.61","18","01","06840010","Caseros","Caseros","Caseros","FALSE","FALSE","FALSE","FALSE",NA,NA,"DP",NA,NA,NA
"93","2024-07-30T00:00:00Z","2024-07-30T09:47:08Z","2024-10-28T00:00:00Z","Inmobiliaria","Alquiler","32","28","0","1",NA,"Departamento","ARG","220000","220000","1799236259","2024-07","1351.65","c(-58.5628413, -34.6095373)","FALSE","220000","162.76","6875","5.09","7857.14","5.81","18","01","06840010","Caseros",NA,NA,"FALSE","FALSE","FALSE","FALSE",NA,NA,"DP","Caseros","1 ambiente",NA
"94","2023-12-31T00:00:00Z","2023-12-22T16:57:40Z","2024-03-21T00:00:00Z","Inmobiliaria","Alquiler","39","34","1","2",NA,"Departamento","ARG","270000","270000","1799882419","2023-12","965.59","c(-58.5467344, -34.5990645)","FALSE","270000","279.62","6923.08","7.17","7941.18","8.22","21","13","06840010","Santos Lugares","Santos Lugares","Este","FALSE","FALSE","FALSE","FALSE",NA,NA,NA,NA,NA,NA
"95","2024-01-07T00:00:00Z","2023-12-22T00:00:00Z","2024-03-21T00:00:00Z","Inmobiliaria","Alquiler","39","34","1","2",NA,"Departamento","ARG","270000","270000","1799882419","2024-01","1153.54","c(-58.5467344, -34.5990645)","FALSE","270000","234.06","6923.08","6","7941.18","6.88","21","13","06840010","Santos Lugares","Santos Lugares","Este","FALSE","FALSE","FALSE","FALSE",NA,NA,NA,NA,NA,NA
"96","2024-07-03T00:00:00Z","2024-04-16T14:38:04Z","2024-07-15T20:35:06Z","Inmobiliaria","Alquiler","54","48","1","2",NA,"Departamento","ARG","250000","250000","1799882419","2024-07","1351.65","c(-58.5606764, -34.6048444)","FALSE","250000","184.96","4629.63","3.43","5208.33","3.85","18","01","06840010","Caseros",NA,NA,"FALSE","FALSE","FALSE","FALSE",NA,NA,"DP","Caseros","2 ambientes",NA
"97","2023-12-31T00:00:00Z","2023-12-23T13:04:40Z","2024-03-22T00:00:00Z","Inmobiliaria","Alquiler","36","36","1","2",NA,"Departamento","ARG","150000","150000","1799974527","2023-12","965.59","c(-58.5945018, -34.586777)","FALSE","150000","155.35","4166.67","4.32","4166.67","4.32","20","08","06840010","Martín Coronado","Martín Coronado","Centro","FALSE","FALSE","FALSE","FALSE",NA,NA,NA,NA,NA,NA
"98","2024-01-07T00:00:00Z","2023-12-23T00:00:00Z","2024-03-23T00:00:00Z","Inmobiliaria","Alquiler","36","36","1","2",NA,"Departamento","ARG","150000","150000","1799974527","2024-01","1153.54","c(-58.5945018, -34.586777)","FALSE","150000","130.03","4166.67","3.61","4166.67","3.61","20","08","06840010","Martín Coronado","Martín Coronado","Centro","FALSE","FALSE","FALSE","FALSE",NA,NA,NA,NA,NA,NA
"99","2024-07-30T00:00:00Z","2024-07-29T16:29:26Z","2024-10-27T00:00:00Z","Inmobiliaria","Alquiler","55","40","1","2",NA,"Departamento","ARG","270000","270000","1799974527","2024-07","1351.65","c(-58.572847, -34.594239)","FALSE","270000","199.76","4909.09","3.63","6750","4.99","18","01","06840010","Caseros",NA,NA,"FALSE","FALSE","TRUE","FALSE",NA,NA,NA,"Caseros","2 ambientes",NA
"100","2023-12-31T00:00:00Z","2023-12-25T21:46:08Z","2024-01-24T00:00:00Z","Fsbo","Alquiler","42","42","1","2",NA,"Departamento","ARG","220000","220000","1800315079","2023-12","965.59","c(-58.5687669, -34.5894467)","FALSE","220000","227.84","5238.1","5.42","5238.1","5.42","22","14","06840010","Villa Bosch","Villa Bosch","Centro","FALSE","FALSE","FALSE","FALSE",NA,NA,NA,NA,NA,NA
"101","2024-01-31T00:00:00Z","2023-12-25T00:00:00Z","2024-01-24T00:00:00Z","Fsbo","Alquiler","42","42","1","2",NA,"Departamento","ARG","220000","220000","1800315079","2024-01","1153.54","c(-58.5687669, -34.5894467)","FALSE","220000","190.72","5238.1","4.54","5238.1","4.54","22","14","06840010","Villa Bosch","Villa Bosch","Centro","FALSE","FALSE","FALSE","FALSE",NA,NA,NA,NA,NA,NA
"102","2024-02-05T00:00:00Z","2023-12-25T21:46:08","2024-01-24T00:00:00","Fsbo","Alquiler","42","42","1","2",NA,"Departamento","ARG","220000","220000","1800315079","2024-02","1128.8","c(-58.5687669, -34.5894467)","FALSE","220000","194.9","5238.1","4.64","5238.1","4.64","22","14","06840010","Villa Bosch","Villa Bosch","Centro","FALSE","FALSE","FALSE","FALSE",NA,NA,NA,NA,NA,NA
"103","2024-07-16T00:00:00Z","2024-07-14T19:45:04Z","2024-10-12T00:00:00Z","Inmobiliaria","Alquiler","57","55","2","3",NA,"Departamento","ARG","380000","380000","1800315079","2024-07","1351.65","c(-58.5435432, -34.6402423)","FALSE","380000","281.14","6666.67","4.93","6909.09","5.11","30","04","06840010","Ciudadela",NA,NA,"FALSE","FALSE","FALSE","FALSE",NA,NA,"DP","Sur","Mas de 3 ambientes",NA
"104","2023-12-31T00:00:00Z","2023-12-27T13:33:29Z","2024-01-26T00:00:00Z","Fsbo","Alquiler","90","86","1","3",NA,"Departamento","ARG","245000","245000","1800630135","2023-12","965.59","c(-58.5390502, -34.6447593)","FALSE","245000","253.73","2722.22","2.82","2848.84","2.95","30","04","06840010","Ciudadela","Ciudadela","Sur","FALSE","FALSE","FALSE","FALSE",NA,NA,NA,NA,NA,NA
"105","2024-01-25T00:00:00Z","2023-12-27T00:00:00Z","2024-01-26T00:00:00Z","Fsbo","Alquiler","90","86","1","3",NA,"Departamento","ARG","245000","245000","1800630135","2024-01","1153.54","c(-58.5390502, -34.6447593)","FALSE","245000","212.39","2722.22","2.36","2848.84","2.47","30","04","06840010","Ciudadela","Ciudadela","Sur","FALSE","FALSE","FALSE","FALSE",NA,NA,NA,NA,NA,NA
"106","2024-07-30T00:00:00Z","2024-07-17T10:05:42Z","2024-08-16T00:00:00Z","Fsbo","Alquiler","55","50","1","2",NA,"Departamento","ARG","320000","320000","1800630135","2024-07","1351.65","c(-58.5742675, -34.5891099)","FALSE","320000","236.75","5818.18","4.3","6400","4.74","22","14","06840010","Villa Bosch",NA,NA,"FALSE","FALSE","TRUE","FALSE",NA,NA,"DP","Centro","2 ambientes",NA
"107","2023-12-31T00:00:00Z","2023-12-27T14:43:33Z","2024-03-26T00:00:00Z","Inmobiliaria","Alquiler","120","110","2","3",NA,"Departamento","ARG","240000","240000","1800693727","2023-12","965.59","c(-58.5614204, -34.5959702)","FALSE","240000","248.55","2000","2.07","2181.82","2.26","18","01","06840010","Caseros","Caseros","Caseros","FALSE","FALSE","FALSE","FALSE",NA,NA,NA,NA,NA,NA
"108","2024-01-07T00:00:00Z","2023-12-27T00:00:00Z","2024-03-26T00:00:00Z","Inmobiliaria","Alquiler","120","110","2","3",NA,"Departamento","ARG","260000","260000","1800693727","2024-01","1153.54","c(-58.5614204, -34.5959702)","FALSE","260000","225.39","2166.67","1.88","2363.64","2.05","18","01","06840010","Caseros","Caseros","Caseros","FALSE","FALSE","FALSE","FALSE",NA,NA,NA,NA,NA,NA
"109","2024-07-30T00:00:00Z","2024-07-04T08:40:29Z","2024-10-03T09:26:20Z","Inmobiliaria","Alquiler","39","35","1","2",NA,"Departamento","ARG","285000","285000","1800693727","2024-07","1351.65","c(-58.5618021, -34.6047426)","FALSE","285000","210.85","7307.69","5.41","8142.86","6.02","18","01","06840010","Caseros",NA,NA,"FALSE","FALSE","FALSE","FALSE",NA,NA,"DP","Caseros","2 ambientes",NA
"110","2023-12-31T00:00:00Z","2023-12-27T23:16:52Z","2024-03-26T00:00:00Z","Inmobiliaria","Alquiler","45","43","1","2",NA,"Departamento","ARG","210000","210000","1800891539","2023-12","965.59","c(-58.5706541, -34.5895516)","FALSE","210000","217.48","4666.67","4.83","4883.72","5.06","22","14","06840010","Villa Bosch","Villa Bosch","Centro","FALSE","FALSE","FALSE","FALSE",NA,NA,"DP",NA,NA,NA
"111","2024-01-01T00:00:00Z","2023-12-27T00:00:00Z","2024-03-26T00:00:00Z","Inmobiliaria","Alquiler","45","43","1","2",NA,"Departamento","ARG","210000","210000","1800891539","2024-01","1153.54","c(-58.5706541, -34.5895516)","FALSE","210000","182.05","4666.67","4.05","4883.72","4.23","22","14","06840010","Villa Bosch","Villa Bosch","Centro","FALSE","FALSE","FALSE","FALSE",NA,NA,"DP",NA,NA,NA
"112","2024-07-30T00:00:00Z","2024-07-12T15:47:00Z","2024-10-10T00:00:00Z","Inmobiliaria","Alquiler","47","47","2","3",NA,"Departamento","ARG","300000","300000","1800891539","2024-07","1351.65","c(-58.5629197, -34.6031435)","FALSE","300000","221.95","6382.98","4.72","6382.98","4.72","18","01","06840010","Caseros",NA,NA,"FALSE","FALSE","FALSE","FALSE",NA,NA,"DP","Caseros","Mas de 3 ambientes",NA
"113","2023-12-31T00:00:00Z","2023-12-28T15:57:50Z","2024-03-27T00:00:00Z","Inmobiliaria","Alquiler","35","35","1","2",NA,"Departamento","ARG","130000","130000","1801110747","2023-12","965.59","c(-58.5451924, -34.6403457)","FALSE","130000","134.63","3714.29","3.85","3714.29","3.85","30","04","06840010","Ciudadela","Ciudadela","Sur","FALSE","FALSE","FALSE","FALSE",NA,NA,NA,NA,NA,NA
"114","2024-01-29T00:00:00Z","2023-12-28T00:00:00Z","2024-03-27T00:00:00Z","Inmobiliaria","Alquiler","35","35","1","2",NA,"Departamento","ARG","130000","130000","1801110747","2024-01","1153.54","c(-58.5451924, -34.6403457)","FALSE","130000","112.7","3714.29","3.22","3714.29","3.22","30","04","06840010","Ciudadela","Ciudadela","Sur","FALSE","FALSE","FALSE","FALSE",NA,NA,NA,NA,NA,NA
"115","2024-07-17T00:00:00Z","2024-07-12T19:15:05Z","2024-10-10T00:00:00Z","Inmobiliaria","Alquiler","33","33","1","2",NA,"Departamento","ARG","220000","220000","1801110747","2024-07","1351.65","c(-58.5672166, -34.6068273)","FALSE","220000","162.76","6666.67","4.93","6666.67","4.93","18","01","06840010","Caseros",NA,NA,"FALSE","FALSE","TRUE","FALSE",NA,NA,"DP","Caseros","2 ambientes",NA
